"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"59,1,36,3,2,3,6335.0,1128,0.397,1217,20,0.667,0.178,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.17805840568271508,60.85,0"
"59,1,53,2,3,3,14979.0,0,0.71,530,10,1.0,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,53.0,1"
"48,4,38,3,2,3,2732.0,0,0.76,739,16,0.455,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,46.1875,1"
"41,2,32,6,3,2,2250.0,2117,1.162,1617,31,2.875,0.941,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9408888888888889,52.16129032258065,0"
"55,2,50,3,2,0,10916.0,1536,1.317,1592,34,1.0,0.141,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.14071088310736535,46.8235294117647,0"
"47,4,36,4,1,3,5349.0,1228,0.728,1343,30,1.308,0.23,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.22957562161151618,44.766666666666666,0"
"41,2,24,4,1,3,9366.0,1104,0.572,1303,39,0.625,0.118,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.11787315823190263,33.41025641025641,0"
"40,3,28,5,1,0,21617.0,0,1.047,1351,22,0.467,0.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,61.40909090909091,0"
"68,1,56,5,2,3,13860.0,1652,1.255,1910,32,1.909,0.119,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1191919191919192,59.6875,0"
"50,1,31,2,2,3,18386.0,0,0.868,1298,22,0.571,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.0,59.0,0"
"47,4,41,6,2,2,2405.0,1540,0.469,1087,29,1.231,0.64,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.6403326403326404,37.48275862068966,0"
"53,1,47,4,2,3,2154.0,930,2.121,1439,26,1.364,0.432,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.43175487465181056,55.34615384615385,0"
"42,5,36,3,3,3,2038.0,0,0.786,1238,28,0.75,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.0,44.214285714285715,0"
"48,4,38,6,1,3,8135.0,0,1.373,1716,29,0.812,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,59.172413793103445,0"
"49,1,38,6,1,3,9364.0,618,0.554,1099,27,0.8,0.066,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.06599743699273815,40.7037037037037,0"
"44,2,35,4,3,2,32643.0,0,1.3,1058,24,2.429,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,0.0,44.083333333333336,0"
"43,4,34,2,3,1,3195.0,1954,0.971,1285,29,0.706,0.612,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.6115805946791862,44.310344827586206,0"
"56,0,43,5,2,1,2852.0,1024,1.009,1651,28,1.0,0.359,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.3590462833099579,58.964285714285715,0"
"59,1,36,2,3,3,4224.0,1305,0.852,1152,31,0.824,0.309,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.30894886363636365,37.16129032258065,0"
"46,1,36,3,2,2,20459.0,2071,1.248,1767,38,2.167,0.101,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.10122684393176597,46.5,0"
"47,4,41,6,5,3,3482.0,2114,0.508,1039,24,0.263,0.607,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.6071223434807582,43.291666666666664,0"
"50,4,40,5,2,3,3065.0,1570,1.077,1130,28,1.333,0.512,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.5122349102773246,40.357142857142854,0"
"51,3,43,3,1,2,2185.0,1761,0.682,1645,30,0.429,0.806,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.8059496567505721,54.833333333333336,0"
"47,3,36,4,1,0,1611.0,746,0.993,1413,29,0.706,0.463,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.46306641837368095,48.724137931034484,0"
"58,4,47,3,3,3,2822.0,2173,1.456,1218,23,2.286,0.77,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.7700212615166548,52.95652173913044,0"
"46,5,33,6,3,3,32975.0,2517,0.658,597,17,0.7,0.076,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.07633055344958302,35.11764705882353,1"
"53,3,47,5,2,2,1438.3,0,0.776,2184,53,0.828,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,41.20754716981132,0"
"45,4,36,4,3,3,15875.0,1719,0.86,1592,37,1.467,0.108,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.10828346456692914,43.027027027027025,0"
"52,1,45,6,3,3,6703.0,893,0.567,1388,28,0.75,0.133,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.13322392958376847,49.57142857142857,0"
"53,2,36,2,2,1,3212.0,0,0.713,757,20,0.25,0.0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.0,37.85,1"
"50,2,45,3,1,3,34516.0,1260,0.588,1504,34,0.789,0.037,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.03650480936377332,44.23529411764706,0"
"41,3,36,4,1,2,9797.0,1434,0.644,1503,34,0.478,0.146,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.14637133816474432,44.205882352941174,0"
"45,5,36,5,2,2,10400.0,1777,0.791,1105,28,0.867,0.171,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1708653846153846,39.464285714285715,0"
"53,3,42,2,1,2,26792.0,1836,1.432,2398,47,0.88,0.069,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.06852791878172589,51.02127659574468,0"
"67,1,56,4,3,2,3006.0,2517,2.053,1661,32,1.0,0.837,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8373253493013972,51.90625,0"
"57,2,36,6,3,0,19482.0,1072,0.706,1421,22,1.444,0.055,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0.05502515142182528,64.5909090909091,0"
"59,1,36,4,2,3,3356.0,985,0.35,999,28,0.556,0.294,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.2935041716328963,35.67857142857143,0"
"45,2,34,3,2,1,5771.0,2248,1.791,1387,18,0.8,0.39,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.38953387627794145,77.05555555555556,0"
"51,3,36,6,2,3,11106.0,2107,0.948,1243,24,1.0,0.19,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.18971726994417432,51.791666666666664,0"
"59,1,54,5,3,0,2890.0,2001,1.334,1860,36,1.0,0.692,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.6923875432525951,51.666666666666664,0"
"53,1,45,6,2,2,3380.0,1701,0.747,1502,25,1.273,0.503,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.5032544378698225,60.08,0"
"47,3,36,2,1,2,21331.0,1251,0.949,1460,50,1.083,0.059,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.05864703951994749,29.2,0"
"49,3,38,6,2,1,12860.0,0,0.646,1348,27,0.286,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.0,49.925925925925924,0"
"49,3,33,3,1,0,6278.0,462,1.161,1087,33,0.941,0.074,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.07359031538706594,32.93939393939394,0"
"60,0,55,5,1,3,1438.3,738,0.782,1226,33,0.571,0.513,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5131057498435654,37.15151515151515,0"
"50,2,36,5,1,2,9355.0,1626,0.701,1230,28,0.867,0.174,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.17381079636557992,43.92857142857143,0"
"41,2,31,6,1,3,20758.0,0,0.688,1555,32,0.684,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,48.59375,0"
"57,1,47,5,3,1,14612.0,1976,1.768,1827,24,3.0,0.135,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.13523131672597866,76.125,0"
"43,4,27,5,2,0,27259.0,0,0.731,1376,35,0.591,0.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,39.31428571428572,0"
"57,3,47,4,2,3,6347.0,1594,0.896,1771,37,0.762,0.251,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.25114227193949895,47.86486486486486,0"
"54,3,41,3,3,0,21592.0,1676,1.097,1873,52,0.529,0.078,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.07762134123749537,36.01923076923077,0"
"51,5,44,5,1,1,3449.0,1598,0.971,1679,42,0.556,0.463,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4633227022325312,39.976190476190474,0"
"47,3,34,2,1,2,6028.0,799,0.819,1002,22,0.571,0.133,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1325481088254811,45.54545454545455,0"
"41,0,36,3,2,3,18214.0,1998,0.829,1344,21,1.1,0.11,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10969583836609202,64.0,0"
"53,3,43,3,3,1,16393.0,1423,1.642,1461,42,0.75,0.087,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0868053437442811,34.785714285714285,0"
"68,0,52,1,3,2,1438.3,900,0.743,760,21,0.615,0.626,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6257387193214211,36.19047619047619,1"
"59,1,36,4,1,2,7871.0,1687,1.242,1428,22,1.444,0.214,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.2143310888070131,64.9090909090909,0"
"48,4,36,5,3,0,5288.0,866,0.869,1777,42,0.75,0.164,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.16376701966717094,42.30952380952381,0"
"44,5,32,4,5,3,11376.0,2006,0.619,1302,27,0.8,0.176,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.17633614627285513,48.22222222222222,0"
"48,3,41,4,5,3,12302.0,1632,1.509,1483,41,0.519,0.133,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.13266135587709316,36.170731707317074,0"
"47,4,33,3,2,1,34516.0,1679,0.623,1060,27,0.5,0.049,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.048644107080774136,39.25925925925926,0"
"47,2,32,4,2,2,34516.0,1468,0.505,1330,32,0.684,0.043,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.042531000115888284,41.5625,0"
"43,1,35,3,2,2,10514.0,1580,0.504,1229,27,0.8,0.15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1502758227125737,45.51851851851852,0"
"55,2,43,2,4,3,1438.3,0,0.707,886,27,0.421,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,32.81481481481482,1"
"59,2,46,3,3,3,1438.3,0,0.688,844,24,0.5,0.0,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,35.166666666666664,1"
"63,1,56,2,1,2,2619.0,1779,1.259,1450,37,0.947,0.679,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.6792668957617412,39.189189189189186,0"
"58,2,53,2,3,0,24407.0,2395,1.071,2311,48,0.714,0.098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.09812758634817881,48.145833333333336,0"
"53,2,36,4,1,2,2377.0,1649,0.93,1378,26,1.167,0.694,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6937315944467817,53.0,0"
"59,0,40,3,2,3,34516.0,1359,1.327,1033,26,1.364,0.039,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,0.039373044385212656,39.73076923076923,0"
"52,3,47,5,3,3,11086.0,2207,0.869,1523,40,1.105,0.199,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.19907992062060256,38.075,0"
"48,3,36,4,2,2,11432.0,2517,0.615,1374,37,0.762,0.22,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.22017144856543036,37.13513513513514,0"
"43,4,36,5,3,2,13258.0,1721,0.908,1080,21,1.333,0.13,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.12980841755920952,51.42857142857143,0"
"48,2,36,3,2,3,2571.0,1955,0.531,1234,24,0.714,0.76,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7604045118630883,51.416666666666664,0"
"43,4,31,5,2,0,5781.0,1168,0.638,1600,32,0.455,0.202,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.2020411693478637,50.0,0"
"44,4,30,5,1,2,7872.0,2509,0.971,1155,32,0.882,0.319,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.31872459349593496,36.09375,0"
"41,3,35,6,1,2,34516.0,1202,0.603,1353,33,0.737,0.035,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.03482442925020281,41.0,0"
"44,3,38,4,1,3,11127.0,1835,2.368,1546,25,1.273,0.165,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.16491417273299183,61.84,0"
"50,2,43,2,1,3,1857.0,1603,0.579,1590,43,1.263,0.863,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.8632202477113624,36.97674418604651,0"
"60,1,36,5,1,0,1913.0,1272,1.008,1448,22,1.0,0.665,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.6649242028227914,65.81818181818181,0"
"44,4,24,5,3,0,3839.0,2295,0.569,1271,24,0.714,0.598,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.5978119301901537,52.958333333333336,0"
"48,3,39,6,2,3,2115.0,1141,0.616,1223,20,0.538,0.539,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5394799054373522,61.15,0"
"44,2,27,5,2,2,1438.3,679,0.859,1117,29,1.071,0.472,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.47208510046582774,38.51724137931034,0"
"41,2,28,4,3,0,27756.0,1789,0.75,994,24,0.846,0.064,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.06445453235336504,41.416666666666664,0"
"45,3,32,4,1,2,1438.3,0,0.81,1468,26,0.625,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,56.46153846153846,0"
"47,2,34,6,4,2,13878.0,2222,0.853,1658,38,0.357,0.16,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.16010952586828073,43.63157894736842,0"
"51,2,36,3,1,3,3106.0,1304,0.604,1368,38,0.407,0.42,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.4198325820991629,36.0,0"
"51,2,44,4,3,3,34516.0,1666,0.613,1218,18,0.8,0.048,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.04826747015876695,67.66666666666667,0"
